GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types,ConfigurationMechanism,0,159,0,4,0,48,0,23,0,21
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types,ConfigurationUserGroup,0,87,0,0,0,36,0,17,0,17
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types,Parameter,30,389,6,18,4,126,5,42,1,34
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types,Mechanism,6,262,2,24,1,69,2,35,0,24
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types,MonitorType,0,30,0,0,0,14,0,8,0,8
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types,UserGroup,0,72,0,4,0,23,0,16,0,14
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types,Application,24,313,4,8,5,97,6,36,4,32
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types,MonitorConfiguration,0,245,0,0,0,74,0,32,0,32
eu.supersede.if.api,eu.supersede.integration.api.feedback.orchestrator.types,GeneralConfiguration,6,216,2,22,1,58,2,31,0,21
eu.supersede.if.api,eu.supersede.integration.api.feedback.repository.types,Category,0,3,0,0,0,1,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.feedback.repository.types,AudioFeedback,0,100,0,0,0,40,0,20,0,20
eu.supersede.if.api,eu.supersede.integration.api.feedback.repository.types,RatingFeedback,0,71,0,0,0,28,0,15,0,15
eu.supersede.if.api,eu.supersede.integration.api.feedback.repository.types,AttachmentFeedback,2,105,0,0,0,39,0,19,0,19
eu.supersede.if.api,eu.supersede.integration.api.feedback.repository.types,ContextInformation,0,113,0,0,0,47,0,24,0,24
eu.supersede.if.api,eu.supersede.integration.api.feedback.repository.types,CategoryType,0,63,0,0,0,26,0,13,0,13
eu.supersede.if.api,eu.supersede.integration.api.feedback.repository.types,FeedbackComment,0,3,0,0,0,1,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.feedback.repository.types,StatusOption,0,31,0,0,0,13,0,9,0,9
eu.supersede.if.api,eu.supersede.integration.api.feedback.repository.types,TextFeedback,0,62,0,0,0,20,0,11,0,11
eu.supersede.if.api,eu.supersede.integration.api.feedback.repository.types,Feedback,0,212,0,0,0,82,0,40,0,40
eu.supersede.if.api,eu.supersede.integration.api.feedback.repository.types,CategoryFeedback,0,102,0,0,0,41,0,19,0,19
eu.supersede.if.api,eu.supersede.integration.api.feedback.repository.types,TextAnnotation,0,31,0,0,0,13,0,9,0,9
eu.supersede.if.api,eu.supersede.integration.api.feedback.repository.types,Status,0,43,0,0,0,19,0,10,0,10
eu.supersede.if.api,eu.supersede.integration.api.feedback.repository.types,ScreenshotFeedback,0,128,0,0,0,45,0,21,0,21
eu.supersede.if.api,eu.supersede.integration.api.feedback.repository.types,FeedbackStatus,0,17,0,0,0,7,0,5,0,5
eu.supersede.if.api,eu.supersede.integration.api.datastore.integration.types,SupersedePlatform,0,58,0,0,0,14,0,10,0,10
eu.supersede.if.api,eu.supersede.integration.api.dm.proxies,DMOptimizerProxy,167,12,4,0,28,4,4,2,2,2
eu.supersede.if.api,eu.supersede.integration.api.dm.proxies,DecisionMakingSystemProxy,9,50,0,0,3,8,0,3,0,3
eu.supersede.if.api,eu.supersede.integration.api.feedback.types,UserRole,0,24,0,0,0,3,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.feedback.types,ApiUser,0,46,0,2,0,18,0,12,0,11
eu.supersede.if.api,eu.supersede.integration.api.feedback.types,ApiUserPermission,0,31,0,0,0,13,0,9,0,9
eu.supersede.if.api,eu.supersede.integration.api.adaptation.proxies,AdapterProxy,51,306,2,2,5,41,3,6,1,6
eu.supersede.if.api,eu.supersede.integration.api.adaptation.proxies,AdaptationConfigurationProxy,0,60,0,0,0,11,0,4,0,4
eu.supersede.if.api,eu.supersede.integration.api.adaptation.proxies,ModelRepositoryProxy.new ArrayList() {...},0,10,0,0,0,1,0,1,0,1
eu.supersede.if.api,eu.supersede.integration.api.adaptation.proxies,ModelRepositoryProxy,296,439,30,16,48,68,21,12,1,9
eu.supersede.if.api,eu.supersede.integration.api.datastore.proxies,IFDataStoreProxy,178,144,6,4,30,22,6,5,2,4
eu.supersede.if.api,eu.supersede.integration.api.datastore.proxies,FEDataStoreProxy,60,513,21,25,15,59,21,10,0,8
